,Device 2
40083736,1462.0
40083737,1471.0
40083738,1452.0
40083739,1458.0
40083740,1463.0
40083741,1427.0
40083742,1470.0
40083743,1474.0
40083744,1449.0
40083745,1474.0
40083746,1474.0
40083747,1471.0
40083748,1484.0
40083749,1451.0
40083750,1486.0
40083751,1495.0
40083752,1475.0
40083753,1486.0
40083754,1460.0
40083755,1498.0
40083756,1470.0
40083757,1495.0
40083758,1506.0
40083759,1496.0
40083760,1501.0
40083761,1471.0
40083762,1501.0
40083763,1493.0
40083764,1499.0
40083765,1506.0
40083766,1494.0
40083767,1501.0
40083768,1486.0
40083769,1498.0
40083770,1498.0
40083771,1488.0
40083772,1498.0
40083773,1487.0
40083774,1498.0
40083775,1509.0
40083776,1498.0
40083777,1508.0
40083778,1462.0
40083779,1499.0
40083780,1507.0
40083781,1496.0
40083783,1485.0
40083784,1495.0
40083785,1463.0
40083786,1493.0
40083787,1484.0
40083788,1494.0
40083789,1498.0
40083790,1493.0
40083791,1494.0
40083792,1487.0
40083793,1495.0
40083794,1493.0
40083795,1508.0
40083796,1461.0
40083797,1500.0
40083798,1459.0
40083799,1494.0
40083800,1459.0
40083801,1508.0
40083802,1500.0
40083803,1516.0
40083804,1498.0
40083805,1508.0
40083806,1501.0
40083807,1519.0
40083808,1528.0
40083809,1530.0
40083810,1539.0
40083811,1530.0
40083812,1533.0
40083813,1519.0
40083814,1533.0
40083815,1495.0
40083816,1542.0
40083817,1495.0
40083818,1534.0
40083819,1498.0
40083820,1532.0
40083821,1522.0
40083822,1539.0
40083823,1542.0
40083824,1532.0
40083825,1535.0
40083826,1533.0
40083827,1544.0
40083828,1533.0
40083829,1541.0
40083830,1530.0
40083831,1539.0
40083832,1530.0
40083833,1544.0
40083834,1510.0
40083835,1541.0
40083836,1519.0
40083837,1534.0
40083838,1544.0
40083839,1544.0
40083840,1553.0
40083841,1540.0
40083842,1552.0
40083843,1542.0
40083844,1555.0
40083845,1545.0
40083846,1552.0
40083847,1553.0
40083848,1508.0
40083849,1553.0
40083850,1563.0
40083851,1545.0
40083852,1555.0
40083853,1510.0
40083854,1545.0
40083855,1552.0
40083856,1510.0
40083857,1552.0
40083858,1552.0
40083859,1540.0
40083860,1545.0
40083861,1499.0
40083862,1541.0
40083863,1542.0
40083864,1533.0
40083865,1534.0
40083866,1517.0
40083867,1530.0
40083868,1495.0
40083869,1530.0
40083870,1541.0
40083871,1519.0
40083872,1530.0
40083873,1485.0
40083874,1510.0
40083875,1522.0
40083876,1510.0
40083877,1522.0
40083878,1486.0
40083879,1510.0
40083880,1523.0
40083881,1501.0
40083882,1521.0
40083884,1507.0
40083885,1528.0
40083886,1510.0
40083887,1522.0
40083888,1519.0
40083889,1532.0
40083890,1520.0
40083891,1530.0
40083892,1510.0
40083893,1522.0
40083894,1486.0
40083895,1533.0
40083896,1520.0
40083897,1534.0
40083898,1519.0
40083899,1533.0
40083900,1541.0
40083901,1533.0
40083902,1552.0
40083903,1539.0
40083904,1544.0
40083905,1540.0
40083906,1555.0
40083907,1542.0
40083908,1554.0
40083909,1544.0
40083910,1555.0
40083911,1540.0
40083912,1555.0
40083913,1510.0
40083914,1555.0
40083915,1517.0
40083916,1563.0
40083917,1540.0
40083918,1555.0
40083919,1563.0
40083920,1554.0
40083921,1555.0
40083922,1564.0
40083923,1563.0
40083924,1564.0
40083925,1568.0
40083926,1563.0
40083927,1568.0
40083928,1566.0
40083929,1567.0
40083930,1556.0
40083931,1567.0
40083932,1555.0
40083933,1574.0
40083934,1540.0
40083935,1542.0
40083936,1555.0
40083937,1555.0
40083938,1556.0
40083939,1552.0
40083940,1555.0
40083941,1539.0
40083942,1555.0
40083943,1544.0
40083944,1544.0
40083945,1508.0
40083946,1539.0
40083947,1541.0
40083948,1535.0
40083949,1487.0
40083950,1530.0
40083951,1539.0
40083952,1533.0
40083953,1539.0
40083954,1494.0
40083955,1522.0
40083956,1522.0
40083957,1530.0
40083958,1533.0
40083959,1520.0
40083960,1530.0
40083961,1476.0
40083962,1528.0
40083963,1519.0
40083964,1530.0
40083965,1533.0
40083966,1522.0
40083967,1530.0
40083968,1484.0
40083969,1533.0
40083970,1498.0
40083971,1531.0
40083972,1540.0
40083973,1531.0
40083974,1539.0
40083975,1530.0
40083976,1540.0
40083977,1496.0
40083978,1534.0
40083979,1544.0
40083980,1542.0
40083981,1545.0
40083982,1496.0
40083983,1534.0
40083985,1520.0
40083986,1541.0
40083987,1533.0
40083988,1541.0
40083989,1487.0
40083990,1533.0
40083991,1496.0
40083992,1535.0
40083993,1499.0
40083994,1544.0
40083995,1510.0
40083996,1532.0
40083997,1535.0
40083998,1530.0
40083999,1542.0
40084000,1501.0
40084001,1544.0
40084002,1533.0
40084003,1541.0
40084004,1542.0
40084005,1531.0
40084006,1541.0
40084007,1530.0
40084008,1541.0
40084009,1539.0
40084010,1541.0
40084011,1508.0
40084012,1542.0
40084013,1494.0
40084014,1533.0
40084015,1501.0
40084016,1531.0
40084017,1518.0
40084018,1522.0
40084019,1530.0
40084020,1530.0
40084021,1540.0
40084022,1532.0
40084023,1540.0
40084024,1530.0
40084025,1521.0
40084026,1528.0
40084027,1540.0
40084028,1540.0
40084029,1544.0
40084030,1533.0
40084031,1531.0
40084032,1528.0
40084033,1533.0
40084034,1520.0
40084035,1530.0
40084036,1500.0
40084037,1530.0
40084038,1519.0
40084039,1522.0
40084040,1506.0
40084041,1509.0
40084042,1510.0
40084043,1498.0
40084044,1496.0
40084045,1484.0
40084046,1496.0
40084047,1452.0
40084048,1507.0
40084049,1522.0
40084050,1521.0
40084051,1541.0
40084052,1508.0
40084053,1578.0
40084054,1599.0
40084055,1626.0
40084056,1672.0
40084057,1666.0
40084058,1725.0
40084059,1763.0
40084060,1828.0
40084061,1894.0
40084062,1924.0
40084063,1953.0
40084064,1945.0
40084065,2034.0
40084066,2088.0
40084067,2091.0
40084068,2157.0
40084069,2181.0
40084070,2211.0
40084071,2225.0
40084072,2171.0
40084073,2211.0
40084074,2211.0
40084075,2179.0
40084076,2199.0
40084077,2154.0
40084078,2145.0
40084079,2133.0
40084080,2081.0
40084081,2056.0
40084082,2000.0
40084083,1964.0
40084084,1932.0
40084086,1818.0
40084087,1815.0
40084088,1772.0
40084089,1747.0
40084090,1705.0
40084091,1683.0
40084092,1647.0
40084093,1625.0
40084094,1555.0
40084095,1586.0
40084096,1544.0
40084097,1552.0
40084098,1530.0
40084099,1495.0
40084100,1484.0
40084101,1459.0
40084102,1460.0
40084103,1405.0
40084104,1435.0
40084105,1380.0
40084106,1395.0
40084107,1368.0
40084108,1360.0
40084109,1358.0
40084110,1344.0
40084111,1326.0
40084112,1300.0
40084113,1308.0
40084114,1254.0
40084115,1288.0
40084116,1263.0
40084117,1276.0
40084118,1275.0
40084119,1274.0
40084120,1276.0
40084121,1241.0
40084122,1265.0
40084123,1230.0
40084124,1278.0
40084125,1241.0
40084126,1277.0
40084127,1263.0
40084128,1287.0
40084129,1302.0
40084130,1297.0
40084131,1308.0
40084132,1300.0
40084133,1321.0
40084134,1286.0
40084135,1333.0
40084136,1297.0
40084137,1335.0
40084138,1358.0
40084139,1346.0
40084140,1367.0
40084141,1333.0
40084142,1378.0
40084143,1381.0
40084144,1371.0
40084145,1389.0
40084146,1347.0
40084147,1390.0
40084148,1372.0
40084149,1403.0
40084150,1414.0
40084151,1404.0
40084152,1417.0
40084153,1415.0
40084154,1426.0
40084155,1438.0
40084156,1435.0
40084157,1452.0
40084158,1403.0
40084159,1449.0
40084160,1450.0
40084161,1453.0
40084162,1470.0
40084163,1463.0
40084164,1481.0
40084165,1435.0
40084166,1475.0
40084167,1475.0
40084168,1475.0
40084169,1494.0
40084170,1465.0
40084171,1498.0
40084172,1465.0
40084173,1496.0
40084174,1508.0
40084175,1498.0
40084176,1509.0
40084177,1507.0
40084178,1508.0
40084179,1519.0
40084180,1484.0
40084181,1517.0
40084182,1522.0
40084183,1499.0
40084184,1523.0
40084185,1519.0
40084187,1481.0
40084188,1520.0
40084189,1532.0
40084190,1520.0
40084191,1530.0
40084192,1519.0
40084193,1533.0
40084194,1530.0
40084195,1540.0
40084196,1534.0
40084197,1542.0
40084198,1533.0
40084199,1542.0
40084200,1533.0
40084201,1544.0
40084202,1540.0
40084203,1541.0
40084204,1545.0
40084205,1554.0
40084206,1544.0
40084207,1541.0
40084208,1547.0
40084209,1552.0
40084210,1555.0
40084211,1563.0
40084212,1553.0
40084213,1564.0
40084214,1555.0
40084215,1568.0
40084216,1564.0
40084217,1575.0
40084218,1566.0
40084219,1568.0
40084220,1566.0
40084221,1579.0
40084222,1575.0
40084223,1580.0
40084224,1568.0
40084225,1588.0
40084226,1552.0
40084227,1588.0
40084228,1544.0
40084229,1590.0
40084230,1578.0
40084231,1590.0
40084232,1556.0
40084233,1599.0
40084234,1556.0
40084235,1590.0
40084236,1566.0
40084237,1599.0
40084238,1600.0
40084239,1589.0
40084240,1609.0
40084241,1564.0
40084242,1609.0
40084243,1575.0
40084244,1609.0
40084245,1610.0
40084246,1588.0
40084247,1602.0
40084248,1624.0
40084249,1622.0
40084250,1625.0
40084251,1589.0
40084252,1625.0
40084253,1599.0
40084254,1633.0
40084255,1639.0
40084256,1592.0
40084257,1637.0
40084258,1622.0
40084259,1635.0
40084260,1648.0
40084261,1643.0
40084262,1648.0
40084263,1607.0
40084264,1650.0
40084265,1655.0
40084266,1644.0
40084267,1648.0
40084268,1613.0
40084269,1655.0
40084270,1620.0
40084271,1647.0
40084272,1655.0
40084273,1646.0
40084274,1647.0
40084275,1610.0
40084276,1644.0
40084277,1648.0
40084278,1643.0
40084279,1644.0
40084280,1609.0
40084281,1647.0
40084282,1650.0
40084283,1635.0
40084284,1644.0
40084285,1612.0
40084286,1644.0
40084288,1633.0
40084289,1650.0
40084290,1634.0
40084291,1650.0
40084292,1603.0
40084293,1647.0
40084294,1612.0
40084295,1650.0
40084296,1624.0
40084297,1647.0
40084298,1647.0
40084299,1646.0
40084300,1655.0
40084301,1648.0
40084302,1648.0
40084303,1635.0
40084304,1639.0
40084305,1625.0
40084306,1633.0
40084307,1624.0
40084308,1633.0
40084309,1579.0
40084310,1615.0
40084311,1586.0
40084312,1610.0
40084313,1586.0
40084314,1600.0
40084315,1599.0
40084316,1599.0
40084317,1590.0
40084318,1579.0
40084319,1586.0
40084320,1568.0
40084321,1576.0
40084322,1532.0
40084323,1574.0
40084324,1528.0
40084325,1555.0
40084326,1547.0
40084327,1545.0
40084328,1540.0
40084329,1533.0
40084330,1542.0
40084331,1521.0
40084332,1531.0
40084333,1510.0
40084334,1519.0
40084335,1484.0
40084336,1510.0
40084337,1471.0
40084338,1499.0
40084339,1481.0
40084340,1494.0
40084341,1452.0
40084342,1494.0
40084343,1441.0
40084344,1484.0
40084345,1485.0
40084346,1440.0
40084347,1465.0
40084348,1450.0
40084349,1465.0
40084350,1471.0
40084351,1460.0
40084352,1459.0
40084353,1452.0
40084354,1459.0
40084355,1415.0
40084356,1443.0
40084357,1462.0
40084358,1416.0
40084359,1452.0
40084360,1414.0
40084361,1452.0
40084362,1414.0
40084363,1449.0
40084364,1415.0
40084365,1442.0
40084366,1453.0
40084367,1450.0
40084368,1452.0
40084369,1406.0
40084370,1449.0
40084371,1449.0
40084372,1440.0
40084373,1450.0
40084374,1449.0
40084375,1453.0
40084376,1414.0
40084377,1453.0
40084378,1453.0
40084379,1449.0
40084380,1460.0
40084381,1452.0
40084382,1462.0
40084383,1426.0
40084384,1459.0
40084385,1473.0
40084386,1460.0
40084387,1473.0
40084389,1465.0
40084390,1459.0
40084391,1471.0
40084392,1476.0
40084393,1470.0
40084394,1484.0
40084395,1484.0
40084396,1495.0
40084397,1484.0
40084398,1493.0
40084399,1487.0
40084400,1500.0
40084401,1495.0
40084402,1509.0
40084403,1498.0
40084404,1510.0
40084405,1484.0
40084406,1507.0
40084407,1461.0
40084408,1508.0
40084409,1471.0
40084410,1508.0
40084411,1485.0
40084412,1510.0
40084413,1510.0
40084414,1507.0
40084415,1510.0
40084416,1509.0
40084417,1519.0
40084418,1508.0
40084419,1517.0
40084420,1484.0
40084421,1519.0
40084422,1474.0
40084423,1520.0
40084424,1475.0
40084425,1510.0
40084426,1482.0
40084427,1510.0
40084428,1510.0
40084429,1520.0
40084430,1530.0
40084431,1519.0
40084432,1487.0
40084433,1521.0
40084434,1519.0
40084435,1530.0
40084436,1509.0
40084437,1530.0
40084438,1519.0
40084439,1533.0
40084440,1486.0
40084441,1508.0
40084442,1534.0
40084443,1533.0
40084444,1534.0
40084445,1544.0
40084446,1542.0
40084447,1539.0
40084448,1555.0
40084449,1552.0
40084450,1554.0
40084451,1518.0
40084452,1540.0
40084453,1554.0
40084454,1534.0
40084455,1554.0
40084456,1519.0
40084457,1544.0
40084458,1519.0
40084459,1544.0
40084460,1547.0
40084461,1530.0
40084462,1552.0
40084463,1533.0
40084464,1544.0
40084465,1552.0
40084466,1542.0
40084467,1546.0
40084468,1510.0
40084469,1544.0
40084470,1555.0
40084471,1540.0
40084472,1553.0
40084473,1509.0
40084474,1552.0
40084475,1546.0
40084476,1544.0
40084477,1555.0
40084478,1544.0
40084479,1555.0
40084480,1532.0
40084481,1553.0
40084482,1545.0
40084483,1555.0
40084484,1555.0
40084485,1552.0
40084486,1556.0
40084487,1519.0
40084488,1555.0
40084490,1553.0
40084491,1564.0
40084492,1555.0
40084493,1566.0
40084494,1556.0
40084495,1575.0
40084496,1564.0
40084497,1575.0
40084498,1564.0
40084499,1568.0
40084500,1541.0
40084501,1577.0
40084502,1568.0
40084503,1579.0
40084504,1533.0
40084505,1575.0
40084506,1544.0
40084507,1568.0
40084508,1564.0
40084509,1575.0
40084510,1535.0
40084511,1568.0
40084512,1533.0
40084513,1564.0
40084514,1556.0
40084515,1568.0
40084516,1554.0
40084517,1567.0
40084518,1567.0
40084519,1564.0
40084520,1566.0
40084521,1563.0
40084522,1576.0
40084523,1564.0
40084524,1568.0
40084525,1530.0
40084526,1564.0
40084527,1519.0
40084528,1555.0
40084529,1510.0
40084530,1554.0
40084531,1555.0
40084532,1553.0
40084533,1546.0
40084534,1555.0
40084535,1553.0
40084536,1544.0
40084537,1545.0
40084538,1540.0
40084539,1541.0
40084540,1539.0
40084541,1521.0
40084542,1542.0
40084543,1555.0
40084544,1544.0
40084545,1552.0
40084546,1542.0
40084547,1552.0
40084548,1540.0
40084549,1553.0
40084550,1563.0
40084551,1552.0
40084552,1564.0
40084553,1531.0
40084554,1568.0
40084555,1563.0
40084556,1567.0
40084557,1576.0
40084558,1566.0
40084559,1577.0
40084560,1534.0
40084561,1579.0
40084562,1590.0
40084563,1544.0
40084564,1589.0
40084565,1599.0
40084566,1589.0
40084567,1603.0
40084568,1568.0
40084569,1602.0
40084570,1599.0
40084571,1599.0
40084572,1610.0
40084573,1599.0
40084574,1609.0
40084575,1568.0
40084576,1613.0
40084577,1620.0
40084578,1609.0
40084579,1613.0
40084580,1564.0
40084581,1612.0
40084582,1610.0
40084583,1600.0
40084584,1613.0
40084585,1602.0
40084586,1609.0
40084587,1564.0
40084588,1599.0
40084589,1599.0
40084591,1580.0
40084592,1576.0
40084593,1578.0
40084594,1582.0
40084595,1576.0
40084596,1586.0
40084597,1566.0
40084598,1575.0
40084599,1555.0
40084600,1564.0
40084601,1555.0
40084602,1563.0
40084603,1552.0
40084604,1563.0
40084605,1544.0
40084606,1555.0
40084607,1542.0
40084608,1555.0
40084609,1544.0
40084610,1552.0
40084611,1540.0
40084612,1554.0
40084613,1544.0
40084614,1555.0
40084615,1520.0
40084616,1554.0
40084617,1517.0
40084618,1555.0
40084619,1517.0
40084620,1563.0
40084621,1519.0
40084622,1555.0
40084623,1534.0
40084624,1541.0
40084625,1541.0
40084626,1540.0
40084627,1540.0
40084628,1545.0
40084629,1533.0
40084630,1530.0
40084631,1510.0
40084632,1517.0
40084633,1508.0
40084634,1510.0
40084635,1510.0
40084636,1499.0
40084637,1498.0
40084638,1498.0
40084639,1485.0
40084640,1506.0
40084641,1495.0
40084642,1475.0
40084643,1508.0
40084644,1494.0
40084645,1500.0
40084646,1499.0
40084647,1508.0
40084648,1519.0
40084649,1508.0
40084650,1520.0
40084651,1476.0
40084652,1521.0
40084653,1530.0
40084654,1510.0
40084655,1530.0
40084656,1484.0
40084657,1519.0
40084658,1519.0
40084659,1521.0
40084660,1532.0
40084661,1519.0
40084662,1530.0
40084663,1494.0
40084664,1522.0
40084665,1539.0
40084666,1533.0
40084667,1531.0
40084668,1494.0
40084669,1533.0
40084670,1530.0
40084671,1540.0
40084672,1542.0
40084673,1539.0
40084674,1555.0
40084675,1521.0
40084676,1555.0
40084677,1567.0
40084678,1555.0
40084679,1566.0
40084680,1555.0
40084681,1568.0
40084682,1540.0
40084683,1577.0
40084684,1588.0
40084685,1570.0
40084686,1578.0
40084687,1539.0
40084688,1577.0
40084689,1575.0
40084690,1564.0
40084692,1554.0
40084693,1554.0
40084694,1510.0
40084695,1541.0
40084696,1499.0
40084697,1547.0
40084698,1508.0
40084699,1552.0
40084700,1564.0
40084701,1568.0
40084702,1599.0
40084703,1607.0
40084704,1643.0
40084705,1658.0
40084706,1696.0
40084707,1719.0
40084708,1771.0
40084709,1808.0
40084710,1873.0
40084711,1911.0
40084712,1973.0
40084713,2013.0
40084714,2087.0
40084715,2099.0
40084716,2180.0
40084717,2213.0
40084718,2246.0
40084719,2293.0
40084720,2337.0
40084721,2389.0
40084722,2377.0
40084723,2425.0
40084724,2412.0
40084725,2423.0
40084726,2423.0
40084727,2369.0
40084728,2389.0
40084729,2355.0
40084730,2355.0
40084731,2335.0
40084732,2288.0
40084733,2238.0
40084734,2176.0
40084735,2147.0
40084736,2056.0
40084737,2047.0
40084738,1974.0
40084739,1945.0
40084740,1896.0
40084741,1840.0
40084742,1804.0
40084743,1750.0
40084744,1714.0
40084745,1641.0
40084746,1612.0
40084747,1555.0
40084748,1522.0
40084749,1488.0
40084750,1452.0
40084751,1417.0
40084752,1390.0
40084753,1359.0
40084754,1338.0
40084755,1302.0
40084756,1290.0
40084757,1255.0
40084758,1243.0
40084759,1207.0
40084760,1199.0
40084761,1148.0
40084762,1182.0
40084763,1171.0
40084764,1152.0
40084765,1160.0
40084766,1151.0
40084767,1152.0
40084768,1161.0
40084769,1158.0
40084770,1171.0
40084771,1147.0
40084772,1174.0
40084773,1139.0
40084774,1184.0
40084775,1199.0
40084776,1200.0
40084777,1218.0
40084778,1183.0
40084779,1231.0
40084780,1207.0
40084781,1243.0
40084782,1263.0
40084783,1256.0
40084784,1277.0
40084785,1241.0
40084786,1286.0
40084787,1299.0
40084788,1299.0
40084789,1316.0
40084790,1316.0
40084791,1324.0
40084793,1327.0
40084794,1338.0
40084795,1300.0
40084796,1367.0
40084797,1332.0
40084798,1378.0
40084799,1344.0
40084800,1382.0
40084801,1384.0
40084802,1405.0
40084803,1417.0
40084804,1405.0
40084805,1424.0
40084806,1417.0
40084807,1436.0
40084808,1435.0
40084809,1452.0
40084810,1440.0
40084811,1451.0
40084812,1436.0
40084813,1451.0
40084814,1406.0
40084815,1453.0
40084816,1415.0
40084817,1442.0
40084818,1436.0
40084819,1449.0
40084820,1408.0
40084821,1449.0
40084822,1415.0
40084823,1448.0
40084824,1430.0
40084825,1448.0
40084826,1441.0
40084827,1440.0
40084828,1441.0
40084829,1449.0
40084830,1453.0
40084831,1452.0
40084832,1459.0
40084833,1453.0
40084834,1471.0
40084835,1462.0
40084836,1484.0
40084837,1465.0
40084838,1484.0
40084839,1462.0
40084840,1484.0
40084841,1452.0
40084842,1498.0
40084843,1471.0
40084844,1490.0
40084845,1498.0
40084846,1485.0
40084847,1508.0
40084848,1507.0
40084849,1507.0
40084850,1510.0
40084851,1522.0
40084852,1519.0
40084853,1530.0
40084854,1528.0
40084855,1531.0
40084856,1498.0
40084857,1540.0
40084858,1531.0
40084859,1539.0
40084860,1545.0
40084861,1510.0
40084862,1544.0
40084863,1519.0
40084864,1540.0
40084865,1542.0
40084866,1544.0
40084867,1556.0
40084868,1555.0
40084869,1568.0
40084870,1519.0
40084871,1562.0
40084872,1564.0
40084873,1564.0
40084874,1576.0
40084875,1546.0
40084876,1579.0
40084877,1564.0
40084878,1576.0
40084879,1586.0
40084880,1546.0
40084881,1590.0
40084882,1599.0
40084883,1588.0
40084884,1599.0
40084885,1564.0
40084886,1590.0
40084887,1612.0
40084888,1555.0
40084889,1602.0
40084890,1610.0
40084891,1602.0
40084892,1613.0
40084894,1603.0
40084895,1599.0
40084896,1590.0
40084897,1603.0
40084898,1613.0
40084899,1599.0
40084900,1602.0
40084901,1600.0
40084902,1612.0
40084903,1609.0
40084904,1588.0
40084905,1609.0
40084906,1579.0
40084907,1609.0
40084908,1598.0
40084909,1610.0
40084910,1610.0
40084911,1599.0
40084912,1614.0
40084913,1609.0
40084914,1622.0
40084915,1613.0
40084916,1625.0
40084917,1603.0
40084918,1624.0
40084919,1579.0
40084920,1624.0
40084921,1619.0
40084922,1621.0
40084923,1633.0
40084924,1624.0
40084925,1638.0
40084926,1633.0
40084927,1637.0
40084928,1599.0
40084929,1638.0
40084930,1600.0
40084931,1637.0
40084932,1643.0
40084933,1635.0
40084934,1634.0
40084935,1644.0
40084936,1633.0
40084937,1646.0
40084938,1647.0
40084939,1644.0
40084940,1646.0
40084941,1644.0
40084942,1647.0
40084943,1645.0
40084944,1645.0
40084945,1645.0
40084946,1647.0
40084947,1634.0
40084948,1650.0
40084949,1633.0
40084950,1648.0
40084951,1655.0
40084952,1637.0
40084953,1647.0
40084954,1613.0
40084955,1648.0
40084956,1654.0
40084957,1614.0
40084958,1645.0
40084959,1633.0
40084960,1626.0
40084961,1637.0
40084962,1589.0
40084963,1624.0
40084964,1625.0
40084965,1599.0
40084966,1613.0
40084967,1575.0
40084968,1599.0
40084969,1599.0
40084970,1580.0
40084971,1598.0
40084972,1575.0
40084973,1578.0
40084974,1580.0
40084975,1564.0
40084976,1575.0
40084977,1530.0
40084978,1555.0
40084979,1555.0
40084980,1552.0
40084981,1563.0
40084982,1510.0
40084983,1545.0
40084984,1539.0
40084985,1532.0
40084986,1533.0
40084987,1520.0
40084988,1531.0
40084989,1484.0
40084990,1510.0
40084991,1520.0
40084992,1507.0
40084993,1510.0
40084995,1498.0
40084996,1462.0
40084997,1498.0
40084998,1484.0
40084999,1488.0
40085000,1474.0
40085001,1482.0
40085002,1436.0
40085003,1475.0
40085004,1435.0
40085005,1465.0
40085006,1428.0
