,Device 1
40767872,1554.0
40767873,1555.0
40767874,1555.0
40767875,1564.0
40767876,1552.0
40767877,1518.0
40767878,1555.0
40767879,1555.0
40767880,1563.0
40767881,1568.0
40767882,1563.0
40767883,1528.0
40767884,1528.0
40767885,1520.0
40767886,1522.0
40767887,1563.0
40767888,1566.0
40767889,1564.0
40767890,1564.0
40767891,1568.0
40767892,1566.0
40767893,1532.0
40767894,1523.0
40767895,1523.0
40767896,1531.0
40767897,1564.0
40767898,1564.0
40767899,1570.0
40767900,1568.0
40767901,1577.0
40767902,1578.0
40767903,1563.0
40767904,1522.0
40767905,1530.0
40767906,1530.0
40767907,1566.0
40767908,1568.0
40767909,1576.0
40767911,1553.0
40767912,1567.0
40767913,1540.0
40767914,1555.0
40767915,1568.0
40767916,1540.0
40767917,1564.0
40767918,1564.0
40767919,1545.0
40767920,1555.0
40767921,1563.0
40767922,1564.0
40767923,1519.0
40767924,1555.0
40767925,1555.0
40767926,1530.0
40767927,1555.0
40767928,1555.0
40767929,1563.0
40767930,1522.0
40767931,1554.0
40767932,1556.0
40767933,1545.0
40767934,1520.0
40767935,1556.0
40767936,1556.0
40767937,1519.0
40767938,1520.0
40767939,1555.0
40767940,1563.0
40767941,1523.0
40767942,1555.0
40767943,1564.0
40767944,1564.0
40767945,1522.0
40767946,1555.0
40767947,1570.0
40767948,1552.0
40767949,1563.0
40767950,1566.0
40767951,1574.0
40767952,1522.0
40767953,1564.0
40767954,1564.0
40767955,1575.0
40767956,1522.0
40767957,1564.0
40767958,1576.0
40767959,1564.0
40767960,1564.0
40767961,1574.0
40767962,1541.0
40767963,1575.0
40767964,1530.0
40767965,1564.0
40767966,1566.0
40767967,1563.0
40767968,1576.0
40767969,1564.0
40767970,1534.0
40767971,1532.0
40767972,1533.0
40767973,1546.0
40767974,1564.0
40767975,1574.0
40767976,1575.0
40767977,1577.0
40767978,1568.0
40767979,1530.0
40767980,1568.0
40767981,1568.0
40767982,1576.0
40767983,1578.0
40767984,1575.0
40767985,1540.0
40767986,1542.0
40767987,1530.0
40767988,1530.0
40767989,1533.0
40767990,1544.0
40767991,1564.0
40767992,1564.0
40767993,1566.0
40767994,1564.0
40767995,1564.0
40767996,1568.0
40767997,1555.0
40767998,1531.0
40767999,1528.0
40768000,1530.0
40768001,1562.0
40768002,1567.0
40768003,1568.0
40768004,1567.0
40768005,1579.0
40768006,1589.0
40768007,1588.0
40768008,1552.0
40768009,1544.0
40768010,1586.0
40768012,1568.0
40768013,1588.0
40768014,1598.0
40768015,1555.0
40768016,1590.0
40768017,1599.0
40768018,1591.0
40768019,1556.0
40768020,1555.0
40768021,1590.0
40768022,1590.0
40768023,1586.0
40768024,1545.0
40768025,1578.0
40768026,1589.0
40768027,1542.0
40768028,1576.0
40768029,1576.0
40768030,1575.0
40768031,1540.0
40768032,1568.0
40768033,1568.0
40768034,1533.0
40768035,1544.0
40768036,1563.0
40768037,1566.0
40768038,1519.0
40768039,1555.0
40768040,1564.0
40768041,1556.0
40768042,1508.0
40768043,1552.0
40768044,1553.0
40768045,1540.0
40768046,1540.0
40768047,1547.0
40768048,1552.0
40768049,1500.0
40768050,1533.0
40768051,1544.0
40768052,1533.0
40768053,1532.0
40768054,1540.0
40768055,1544.0
40768056,1507.0
40768057,1533.0
40768058,1540.0
40768059,1534.0
40768060,1534.0
40768061,1544.0
40768062,1540.0
40768063,1510.0
40768064,1533.0
40768065,1544.0
40768066,1540.0
40768067,1534.0
40768068,1544.0
40768069,1552.0
40768070,1552.0
40768071,1541.0
40768072,1506.0
40768073,1499.0
40768074,1500.0
40768075,1507.0
40768076,1530.0
40768077,1539.0
40768078,1541.0
40768079,1540.0
40768080,1552.0
40768081,1499.0
40768082,1539.0
40768083,1544.0
40768084,1542.0
40768085,1552.0
40768086,1554.0
40768087,1540.0
40768088,1510.0
40768089,1507.0
40768090,1530.0
40768091,1552.0
40768092,1554.0
40768093,1555.0
40768094,1564.0
40768095,1563.0
40768096,1520.0
40768097,1510.0
40768098,1521.0
40768099,1555.0
40768100,1555.0
40768101,1564.0
40768102,1566.0
40768103,1564.0
40768104,1555.0
40768105,1519.0
40768106,1510.0
40768107,1528.0
40768108,1555.0
40768109,1555.0
40768110,1555.0
40768111,1555.0
40768113,1530.0
40768114,1501.0
40768115,1546.0
40768116,1545.0
40768117,1533.0
40768118,1493.0
40768119,1533.0
40768120,1531.0
40768121,1522.0
40768122,1487.0
40768123,1520.0
40768124,1510.0
40768125,1508.0
40768126,1462.0
40768127,1499.0
40768128,1509.0
40768129,1474.0
40768130,1498.0
40768131,1509.0
40768132,1488.0
40768133,1494.0
40768134,1555.0
40768135,1575.0
40768136,1590.0
40768137,1589.0
40768138,1647.0
40768139,1684.0
40768140,1717.0
40768141,1762.0
40768142,1833.0
40768143,1879.0
40768144,1911.0
40768145,1932.0
40768146,2023.0
40768147,2081.0
40768148,2135.0
40768149,2143.0
40768150,2205.0
40768151,2249.0
40768152,2300.0
40768153,2304.0
40768154,2312.0
40768155,2368.0
40768156,2389.0
40768157,2397.0
40768158,2357.0
40768159,2370.0
40768160,2355.0
40768161,2336.0
40768162,2291.0
40768163,2300.0
40768164,2235.0
40768165,2211.0
40768166,2172.0
40768167,2126.0
40768168,2031.0
40768169,2030.0
40768170,1980.0
40768171,1942.0
40768172,1894.0
40768173,1843.0
40768174,1762.0
40768175,1717.0
40768176,1672.0
40768177,1637.0
40768178,1625.0
40768179,1579.0
40768180,1542.0
40768181,1507.0
40768182,1418.0
40768183,1436.0
40768184,1417.0
40768185,1391.0
40768186,1359.0
40768187,1292.0
40768188,1276.0
40768189,1279.0
40768190,1266.0
40768191,1252.0
40768192,1242.0
40768193,1232.0
40768194,1173.0
40768195,1160.0
40768196,1163.0
40768197,1184.0
40768198,1183.0
40768199,1186.0
40768200,1184.0
40768201,1149.0
40768202,1136.0
40768203,1149.0
40768204,1186.0
40768205,1194.0
40768206,1200.0
40768207,1208.0
40768208,1214.0
40768209,1172.0
40768210,1182.0
40768211,1221.0
40768212,1233.0
40768214,1261.0
40768215,1218.0
40768216,1264.0
40768217,1286.0
40768218,1287.0
40768219,1263.0
40768220,1299.0
40768221,1309.0
40768222,1274.0
40768223,1285.0
40768224,1332.0
40768225,1337.0
40768226,1308.0
40768227,1348.0
40768228,1358.0
40768229,1370.0
40768230,1323.0
40768231,1378.0
40768232,1382.0
40768233,1379.0
40768234,1382.0
40768235,1393.0
40768236,1408.0
40768237,1378.0
40768238,1414.0
40768239,1424.0
40768240,1379.0
40768241,1415.0
40768242,1435.0
40768243,1392.0
40768244,1435.0
40768245,1440.0
40768246,1450.0
40768247,1415.0
40768248,1449.0
40768249,1453.0
40768250,1465.0
40768251,1471.0
40768252,1428.0
40768253,1471.0
40768254,1476.0
40768255,1487.0
40768256,1449.0
40768257,1484.0
40768258,1488.0
40768259,1500.0
40768260,1459.0
40768261,1494.0
40768262,1506.0
40768263,1501.0
40768264,1462.0
40768265,1487.0
40768266,1510.0
40768267,1476.0
40768268,1508.0
40768269,1510.0
40768270,1522.0
40768271,1530.0
40768272,1507.0
40768273,1484.0
40768274,1510.0
40768275,1532.0
40768276,1532.0
40768277,1533.0
40768278,1540.0
40768279,1510.0
40768280,1496.0
40768281,1494.0
40768282,1506.0
40768283,1540.0
40768284,1539.0
40768285,1545.0
40768286,1540.0
40768287,1507.0
40768288,1544.0
40768289,1542.0
40768290,1555.0
40768291,1555.0
40768292,1564.0
40768293,1520.0
40768294,1510.0
40768295,1555.0
40768296,1555.0
40768297,1567.0
40768298,1567.0
40768299,1567.0
40768300,1566.0
40768301,1522.0
40768302,1528.0
40768303,1564.0
40768304,1568.0
40768305,1576.0
40768306,1586.0
40768307,1586.0
40768308,1552.0
40768309,1541.0
40768310,1539.0
40768311,1578.0
40768312,1580.0
40768313,1588.0
40768315,1598.0
40768316,1545.0
40768317,1588.0
40768318,1591.0
40768319,1576.0
40768320,1564.0
40768321,1592.0
40768322,1599.0
40768323,1590.0
40768324,1578.0
40768325,1598.0
40768326,1609.0
40768327,1570.0
40768328,1602.0
40768329,1600.0
40768330,1613.0
40768331,1575.0
40768332,1599.0
40768333,1610.0
40768334,1614.0
40768335,1578.0
40768336,1610.0
40768337,1614.0
40768338,1622.0
40768339,1579.0
40768340,1612.0
40768341,1613.0
40768342,1624.0
40768343,1568.0
40768344,1614.0
40768345,1626.0
40768346,1614.0
40768347,1621.0
40768348,1625.0
40768349,1625.0
40768350,1614.0
40768351,1624.0
40768352,1637.0
40768353,1633.0
40768354,1600.0
40768355,1633.0
40768356,1646.0
40768357,1614.0
40768358,1633.0
40768359,1645.0
40768360,1646.0
40768361,1603.0
40768362,1638.0
40768363,1645.0
40768364,1655.0
40768365,1612.0
40768366,1599.0
40768367,1650.0
40768368,1643.0
40768369,1647.0
40768370,1658.0
40768371,1614.0
40768372,1647.0
40768373,1613.0
40768374,1613.0
40768375,1647.0
40768376,1658.0
40768377,1660.0
40768378,1658.0
40768379,1658.0
40768380,1659.0
40768381,1637.0
40768382,1624.0
40768383,1621.0
40768384,1613.0
40768385,1644.0
40768386,1647.0
40768387,1655.0
40768388,1654.0
40768389,1612.0
40768390,1626.0
40768391,1638.0
40768392,1650.0
40768393,1646.0
40768394,1645.0
40768395,1647.0
40768396,1645.0
40768397,1646.0
40768398,1647.0
40768399,1635.0
40768400,1599.0
40768401,1599.0
40768402,1635.0
40768403,1637.0
40768404,1633.0
40768405,1637.0
40768406,1633.0
40768407,1589.0
40768408,1603.0
40768409,1625.0
40768410,1614.0
40768411,1625.0
40768412,1622.0
40768413,1620.0
40768414,1588.0
40768416,1592.0
40768417,1555.0
40768418,1599.0
40768419,1590.0
40768420,1545.0
40768421,1577.0
40768422,1575.0
40768423,1576.0
40768424,1520.0
40768425,1555.0
40768426,1556.0
40768427,1555.0
40768428,1509.0
40768429,1540.0
40768430,1542.0
40768431,1533.0
40768432,1521.0
40768433,1521.0
40768434,1530.0
40768435,1509.0
40768436,1463.0
40768437,1506.0
40768438,1508.0
40768439,1473.0
40768440,1475.0
40768441,1486.0
40768442,1494.0
40768443,1440.0
40768444,1473.0
40768445,1474.0
40768446,1461.0
40768447,1460.0
40768448,1463.0
40768449,1470.0
40768450,1417.0
40768451,1449.0
40768452,1450.0
40768453,1459.0
40768454,1428.0
40768455,1436.0
40768456,1441.0
40768457,1451.0
40768458,1403.0
40768459,1440.0
40768460,1443.0
40768461,1404.0
40768462,1435.0
40768463,1436.0
40768464,1446.0
40768465,1401.0
40768466,1440.0
40768467,1406.0
40768468,1404.0
40768469,1436.0
40768470,1441.0
40768471,1427.0
40768472,1427.0
40768473,1415.0
40768474,1406.0
40768475,1405.0
40768476,1416.0
40768477,1450.0
40768478,1449.0
40768479,1458.0
40768480,1462.0
40768481,1465.0
40768482,1426.0
40768483,1425.0
40768484,1427.0
40768485,1441.0
40768486,1460.0
40768487,1470.0
40768488,1471.0
40768489,1474.0
40768490,1448.0
40768491,1474.0
40768492,1482.0
40768493,1484.0
40768494,1484.0
40768495,1475.0
40768496,1451.0
40768497,1452.0
40768498,1452.0
40768499,1484.0
40768500,1494.0
40768501,1495.0
40768502,1498.0
40768503,1498.0
40768504,1508.0
40768505,1494.0
40768506,1465.0
40768507,1471.0
40768508,1465.0
40768509,1471.0
40768510,1485.0
40768511,1508.0
40768512,1510.0
40768513,1519.0
40768514,1522.0
40768515,1510.0
40768517,1498.0
40768518,1520.0
40768519,1530.0
40768520,1528.0
40768521,1475.0
40768522,1530.0
40768523,1533.0
40768524,1488.0
40768525,1539.0
40768526,1540.0
40768527,1544.0
40768528,1500.0
40768529,1534.0
40768530,1545.0
40768531,1544.0
40768532,1500.0
40768533,1541.0
40768534,1554.0
40768535,1509.0
40768536,1542.0
40768537,1546.0
40768538,1555.0
40768539,1507.0
40768540,1552.0
40768541,1555.0
40768542,1518.0
40768543,1545.0
40768544,1554.0
40768545,1555.0
40768546,1509.0
40768547,1554.0
40768548,1555.0
40768549,1544.0
40768550,1531.0
40768551,1545.0
40768552,1555.0
40768553,1541.0
40768554,1552.0
40768555,1563.0
40768556,1564.0
40768557,1519.0
40768558,1553.0
40768559,1563.0
40768560,1566.0
40768561,1519.0
40768562,1555.0
40768563,1564.0
40768564,1564.0
40768565,1521.0
40768566,1563.0
40768567,1567.0
40768568,1530.0
40768569,1568.0
40768570,1564.0
40768571,1519.0
40768572,1564.0
40768573,1566.0
40768574,1576.0
40768575,1576.0
40768576,1566.0
40768577,1534.0
40768578,1522.0
40768579,1521.0
40768580,1530.0
40768581,1563.0
40768582,1567.0
40768583,1568.0
40768584,1568.0
40768585,1576.0
40768586,1555.0
40768587,1532.0
40768588,1523.0
40768589,1532.0
40768590,1564.0
40768591,1563.0
40768592,1567.0
40768593,1568.0
40768594,1522.0
40768595,1564.0
40768596,1568.0
40768597,1568.0
40768598,1580.0
40768599,1576.0
40768600,1539.0
40768601,1530.0
40768602,1527.0
40768603,1530.0
40768604,1540.0
40768605,1568.0
40768606,1575.0
40768607,1576.0
40768608,1578.0
40768609,1579.0
40768610,1576.0
40768611,1554.0
40768612,1542.0
40768613,1531.0
40768614,1531.0
40768615,1530.0
40768616,1539.0
40768618,1564.0
40768619,1555.0
40768620,1574.0
40768621,1567.0
40768622,1530.0
40768623,1563.0
40768624,1564.0
40768625,1564.0
40768626,1520.0
40768627,1564.0
40768628,1564.0
40768629,1566.0
40768630,1556.0
40768631,1564.0
40768632,1564.0
40768633,1522.0
40768634,1555.0
40768635,1555.0
40768636,1563.0
40768637,1510.0
40768638,1555.0
40768639,1563.0
40768640,1564.0
40768641,1520.0
40768642,1552.0
40768643,1563.0
40768644,1563.0
40768645,1510.0
40768646,1553.0
40768647,1555.0
40768648,1552.0
40768649,1555.0
40768650,1563.0
40768651,1555.0
40768652,1510.0
40768653,1555.0
40768654,1555.0
40768655,1552.0
40768656,1554.0
40768657,1552.0
40768658,1555.0
40768659,1510.0
40768660,1555.0
40768661,1564.0
40768662,1555.0
40768663,1552.0
40768664,1553.0
40768665,1555.0
40768666,1533.0
40768667,1508.0
40768668,1556.0
40768669,1535.0
40768670,1530.0
40768671,1531.0
40768672,1555.0
40768673,1563.0
40768674,1542.0
40768675,1566.0
40768676,1522.0
40768677,1522.0
40768678,1510.0
40768679,1530.0
40768680,1563.0
40768681,1556.0
40768682,1564.0
40768683,1564.0
40768684,1566.0
40768685,1555.0
40768686,1522.0
40768687,1522.0
40768688,1522.0
40768689,1556.0
40768690,1564.0
40768691,1564.0
40768692,1574.0
40768693,1564.0
40768694,1510.0
40768695,1555.0
40768696,1564.0
40768697,1555.0
40768698,1521.0
40768699,1530.0
40768700,1520.0
40768701,1532.0
40768702,1555.0
40768703,1562.0
40768704,1563.0
40768705,1566.0
40768706,1564.0
40768707,1564.0
40768708,1520.0
40768709,1510.0
40768710,1544.0
40768711,1554.0
40768712,1563.0
40768713,1564.0
40768714,1563.0
40768715,1552.0
40768716,1522.0
40768717,1519.0
40768719,1555.0
40768720,1522.0
40768721,1555.0
40768722,1564.0
40768723,1539.0
40768724,1552.0
40768725,1564.0
40768726,1568.0
40768727,1522.0
40768728,1563.0
40768729,1570.0
40768730,1521.0
40768731,1563.0
40768732,1564.0
40768733,1570.0
40768734,1530.0
40768735,1563.0
40768736,1574.0
40768737,1564.0
40768738,1564.0
40768739,1568.0
40768740,1566.0
40768741,1547.0
40768742,1568.0
40768743,1575.0
40768744,1531.0
40768745,1563.0
40768746,1555.0
40768747,1575.0
40768748,1530.0
40768749,1564.0
40768750,1567.0
40768751,1568.0
40768752,1521.0
40768753,1563.0
40768754,1564.0
40768755,1566.0
40768756,1519.0
40768757,1563.0
40768758,1566.0
40768759,1528.0
40768760,1555.0
40768761,1567.0
40768762,1545.0
40768763,1555.0
40768764,1566.0
40768765,1530.0
40768766,1554.0
40768767,1564.0
40768768,1555.0
40768769,1555.0
40768770,1533.0
40768771,1564.0
40768772,1519.0
40768773,1563.0
40768774,1564.0
40768775,1531.0
40768776,1574.0
40768777,1530.0
40768778,1522.0
40768779,1520.0
40768780,1555.0
40768781,1555.0
40768782,1563.0
40768783,1563.0
40768784,1564.0
40768785,1566.0
40768786,1531.0
40768787,1520.0
40768788,1521.0
40768789,1555.0
40768790,1563.0
40768791,1566.0
40768792,1568.0
40768793,1567.0
40768794,1542.0
40768795,1528.0
40768796,1564.0
40768797,1564.0
40768798,1576.0
40768799,1533.0
40768800,1564.0
40768801,1566.0
40768802,1576.0
40768803,1577.0
40768804,1578.0
40768805,1576.0
40768806,1540.0
40768807,1533.0
40768808,1539.0
40768809,1577.0
40768810,1575.0
40768811,1564.0
40768812,1575.0
40768813,1567.0
40768814,1576.0
40768815,1577.0
40768816,1545.0
40768817,1530.0
40768818,1520.0
40768820,1545.0
40768821,1563.0
40768822,1564.0
40768823,1519.0
40768824,1555.0
40768825,1564.0
40768826,1566.0
40768827,1530.0
40768828,1564.0
40768829,1578.0
40768830,1544.0
40768831,1575.0
40768832,1579.0
40768833,1590.0
40768834,1552.0
40768835,1590.0
40768836,1599.0
40768837,1598.0
40768838,1590.0
40768839,1599.0
40768840,1599.0
40768841,1555.0
40768842,1609.0
40768843,1613.0
40768844,1588.0
40768845,1599.0
40768846,1602.0
40768847,1599.0
40768848,1555.0
40768849,1599.0
40768850,1599.0
40768851,1579.0
40768852,1555.0
40768853,1588.0
40768854,1588.0
40768855,1585.0
40768856,1564.0
40768857,1577.0
40768858,1578.0
40768859,1566.0
40768860,1576.0
40768861,1576.0
40768862,1530.0
40768863,1564.0
40768864,1575.0
40768865,1532.0
40768866,1530.0
40768867,1556.0
40768868,1566.0
40768869,1564.0
40768870,1510.0
40768871,1540.0
40768872,1564.0
40768873,1519.0
40768874,1552.0
40768875,1555.0
40768876,1539.0
40768877,1563.0
40768878,1530.0
40768879,1521.0
40768880,1510.0
40768881,1517.0
40768882,1534.0
40768883,1552.0
40768884,1552.0
40768885,1555.0
40768886,1564.0
40768887,1523.0
40768888,1509.0
40768889,1552.0
40768890,1552.0
40768891,1553.0
40768892,1556.0
40768893,1555.0
40768894,1563.0
40768895,1555.0
40768896,1510.0
40768897,1510.0
40768898,1508.0
40768899,1553.0
40768900,1555.0
40768901,1541.0
40768902,1506.0
40768903,1545.0
40768904,1544.0
40768905,1555.0
40768906,1556.0
40768907,1554.0
40768908,1544.0
40768909,1510.0
40768910,1510.0
40768911,1522.0
40768912,1546.0
40768913,1555.0
40768914,1563.0
40768915,1556.0
40768916,1555.0
40768917,1510.0
40768918,1510.0
40768919,1509.0
40768921,1530.0
40768922,1520.0
40768923,1547.0
40768924,1555.0
40768925,1534.0
40768926,1552.0
40768927,1554.0
40768928,1554.0
40768929,1510.0
40768930,1552.0
40768931,1555.0
40768932,1530.0
40768933,1553.0
40768934,1556.0
40768935,1541.0
40768936,1552.0
40768937,1555.0
40768938,1552.0
40768939,1552.0
40768940,1555.0
40768941,1552.0
40768942,1498.0
40768943,1532.0
40768944,1534.0
40768945,1540.0
40768946,1487.0
40768947,1521.0
40768948,1528.0
40768949,1498.0
40768950,1507.0
40768951,1510.0
40768952,1500.0
40768953,1496.0
40768954,1510.0
40768955,1500.0
40768956,1471.0
40768957,1530.0
40768958,1552.0
40768959,1530.0
40768960,1575.0
40768961,1609.0
40768962,1625.0
40768963,1624.0
40768964,1682.0
40768965,1738.0
40768966,1746.0
40768967,1839.0
40768968,1886.0
40768969,1931.0
40768970,1943.0
40768971,2044.0
40768972,2089.0
40768973,2153.0
40768974,2148.0
40768975,2225.0
40768976,2268.0
40768977,2312.0
40768978,2357.0
40768979,2391.0
40768980,2412.0
40768981,2409.0
40768982,2401.0
40768983,2399.0
40768984,2386.0
40768985,2358.0
40768986,2353.0
40768987,2353.0
40768988,2335.0
40768989,2281.0
40768990,2225.0
40768991,2178.0
40768992,2127.0
40768993,2080.0
40768994,2030.0
40768995,1976.0
40768996,1919.0
40768997,1865.0
40768998,1821.0
40768999,1775.0
40769000,1761.0
40769001,1726.0
40769002,1679.0
40769003,1577.0
40769004,1568.0
40769005,1530.0
40769006,1494.0
40769007,1462.0
40769008,1403.0
40769009,1358.0
40769010,1323.0
40769011,1291.0
40769012,1285.0
40769013,1277.0
40769014,1256.0
40769015,1241.0
40769016,1219.0
40769017,1207.0
40769018,1196.0
40769019,1162.0
40769020,1124.0
